GPS latitude,GPS longitude,GPS altitude,GPS speed,GPS accuracy,GPS orientation,GPS satellites In range,Time since start,Date,Accelerometer X,Accelerometer Y,Accelerometer Z,Gravity X,Gravity Y,Gravity Z,Gyroscope (Yaw),Gyroscope (Pitch),Gyroscope (Roll),Magnetic field X,Magnetic field Y,Magnetic field Z,Orientation (Yaw),Orientation (Pitch),Orientation (Roll),GNSS valid,Indicated vehicle speed,Yaw rate,Indicated longitudinal acceleration,Indicated lateral acceleration
52.40278600,-1.59534200,177.220,17.3000,3.00,179.030,28,41700.0,2019-09-08 11:08:01:245,-1.596400,-0.753100,11.108100,-0.018700,-0.046100,9.806400,-0.0518000,-0.0070000,-0.1397000,-9.810,-29.370,30.000,33.750,-83.820,-131.120,1,56.718,0.97000,-2.461111,0.266727
52.40278600,-1.59534200,177.220,17.3000,3.00,179.030,28,41800.0,2019-09-08 11:08:01:346,0.117800,1.037500,8.564400,0.020900,-0.075800,9.806300,-0.0774000,-0.0263000,-0.0797000,-10.310,-29.250,29.750,33.500,-83.600,-131.480,1,56.466,-1.82000,-0.700000,-0.498234
52.40278600,-1.59534200,177.220,17.3000,3.00,179.030,28,41900.0,2019-09-08 11:08:01:446,0.631800,0.340600,7.403900,0.031700,-0.118800,9.805800,-0.0190000,-0.0205000,-0.0715000,-10.120,-29.810,29.750,32.620,-83.600,-132.390,1,56.347,-0.54000,-0.330556,-0.147516
52.40278600,-1.59534200,177.220,17.3000,3.00,179.030,27,42000.0,2019-09-08 11:08:01:546,-1.140800,2.464700,10.734200,-0.007900,0.092200,9.806100,0.5501000,0.0138000,-0.0368000,-10.000,-29.690,29.810,35.650,-84.010,-129.370,1,56.459,1.67000,0.311111,0.457114
52.40278600,-1.59534200,177.220,17.3000,3.00,179.030,27,42100.0,2019-09-08 11:08:01:645,-0.664200,-0.049400,10.006500,0.026500,-0.073500,9.806300,0.4527000,-0.1203000,0.0634000,-9.560,-29.750,30.190,34.460,-84.010,-130.470,1,55.922,-2.26000,-1.491667,-0.612726
52.40278600,-1.59534200,177.220,17.3000,3.00,179.030,27,42200.0,2019-09-08 11:08:01:746,-1.005000,-0.573400,10.800000,0.000700,-0.034600,9.806500,-0.1697000,0.0640000,-0.0500000,-9.120,-29.870,30.000,33.120,-83.820,-133.570,1,55.746,-1.82000,-0.488889,-0.491881
52.40278600,-1.59534200,177.220,17.3000,3.00,179.030,27,42300.0,2019-09-08 11:08:01:846,-0.269100,1.197800,10.391200,0.002600,0.000800,9.806600,-0.0849000,-0.0395000,0.0388000,-8.440,-29.310,29.810,34.270,-83.900,-134.160,1,55.631,5.03000,-0.319444,1.356625
52.40278600,-1.59534200,177.220,17.3000,3.00,179.030,27,42400.0,2019-09-08 11:08:01:946,0.764800,2.149300,9.545400,-0.001500,-0.003800,9.806600,0.0407000,-0.0880000,0.1021000,-8.870,-29.190,29.440,30.840,-83.900,-135.040,1,55.415,-2.61000,-0.600000,-0.701201
52.40278600,-1.59534200,177.220,17.3000,3.00,179.030,27,42500.0,2019-09-08 11:08:02:045,0.579300,1.059900,10.011900,-0.008200,0.021000,9.806500,-0.0645000,0.0651000,-0.0016000,-9.750,-29.500,29.000,30.180,-83.930,-133.820,1,54.886,0.63000,-1.469444,0.167640
52.40278600,-1.59534200,177.220,17.3000,3.00,179.030,27,42600.0,2019-09-08 11:08:02:145,-0.817900,0.683700,10.477600,0.003400,0.018800,9.806600,-0.0485000,0.0697000,-0.1005000,-9.810,-29.250,29.380,30.160,-83.880,-133.870,1,54.292,15.34000,-1.650000,4.037719
52.40278600,-1.59534200,177.220,17.3000,3.00,179.030,27,42700.0,2019-09-08 11:08:02:245,0.443700,0.598600,9.872000,0.011800,-0.010100,9.806600,0.0291000,-0.0210000,-0.0612000,-9.620,-29.120,29.310,31.200,-83.850,-132.940,1,54.256,-17.82000,-0.100000,-4.687382
52.40278600,-1.59534200,177.220,17.3000,3.00,179.030,27,42800.0,2019-09-08 11:08:02:345,0.366600,-1.230800,8.981100,0.008300,-0.043500,9.806500,0.0187000,-0.0191000,0.0020000,-10.060,-29.810,29.630,30.450,-83.790,-134.250,1,54.191,6.71000,-0.180556,1.762887
52.40278600,-1.59534200,177.220,17.3000,3.00,179.030,28,42900.0,2019-09-08 11:08:02:445,-1.550300,1.818800,9.696000,0.001000,0.039500,9.806600,-0.0827000,-0.0658000,0.0165000,-9.560,-29.440,30.310,30.320,-83.960,-134.180,1,53.651,-2.50000,-1.500000,-0.650268
52.40278600,-1.59534200,177.220,17.3000,3.00,179.030,28,43000.0,2019-09-08 11:08:02:545,0.744600,0.487500,9.368300,0.008200,0.058900,9.806400,-0.0298000,-0.0003000,-0.0065000,-9.060,-29.690,29.940,31.770,-84.460,-134.450,1,53.773,0.67000,0.338889,0.174668
52.40278600,-1.59534200,177.220,17.3000,3.00,179.030,28,43100.0,2019-09-08 11:08:02:645,-0.163400,0.373600,10.134100,0.005100,-0.032700,9.806500,-0.0912000,0.0624000,0.0061000,-8.870,-28.870,30.560,28.360,-84.350,-137.980,1,53.485,3.83000,-0.800000,0.993129
52.40278600,-1.59534200,177.220,17.3000,3.00,179.030,28,43200.0,2019-09-08 11:08:02:746,-0.421200,-0.035400,8.951600,0.023400,-0.022900,9.806500,-0.0479000,0.0116000,0.0094000,-8.810,-29.810,30.310,25.670,-84.300,-140.100,1,53.564,-3.22000,0.219444,-0.836188
52.40278600,-1.59534200,177.220,17.3000,3.00,179.030,28,43300.0,2019-09-08 11:08:02:846,0.077700,0.744200,10.222900,-0.015100,0.017700,9.806600,0.0134000,0.0436000,0.0503000,-8.500,-29.060,29.630,28.430,-84.220,-139.330,1,53.262,4.72000,-0.838889,1.218805
52.40278600,-1.59534200,177.220,17.3000,3.00,179.030,28,43400.0,2019-09-08 11:08:02:946,-0.673900,0.336000,10.118900,-0.002300,-0.007500,9.806600,-0.0514000,0.0880000,0.0329000,-8.690,-29.250,29.560,28.190,-84.170,-137.790,1,52.798,-4.01000,-1.288889,-1.026447
52.40278600,-1.59534200,177.220,17.3000,3.00,179.030,28,43500.0,2019-09-08 11:08:03:046,-0.614800,1.325700,9.972000,-0.004000,-0.000300,9.806600,-0.0546000,-0.0638000,0.0891000,-9.060,-28.440,29.630,28.570,-84.150,-137.350,1,53.086,0.22000,0.800000,0.056621
52.40278600,-1.59534200,177.220,17.3000,3.00,179.030,28,43600.0,2019-09-08 11:08:03:145,-0.462200,0.725600,9.517500,-0.008600,0.000200,9.806600,0.0660000,0.0087000,-0.0613000,-9.250,-29.560,29.750,29.610,-84.030,-136.650,1,52.697,-2.49000,-1.080556,-0.636151
52.40278600,-1.59534200,177.220,17.3000,3.00,179.030,28,43700.0,2019-09-08 11:08:03:246,1.086700,0.701600,9.987700,-0.015300,-0.011400,9.806600,0.0940000,-0.1228000,0.0299000,-9.810,-29.810,29.560,28.720,-83.910,-135.760,1,52.441,0.28000,-0.711111,0.071188
52.40278600,-1.59534200,177.220,17.3000,3.00,179.030,28,43800.0,2019-09-08 11:08:03:346,-0.180100,1.124100,10.339100,-0.026400,-0.024500,9.806500,0.1376000,-0.0160000,-0.0075000,-9.250,-29.690,29.630,32.740,-83.780,-133.940,1,52.589,-0.27000,0.411111,-0.068839
52.40278600,-1.59534200,177.220,17.3000,3.00,179.030,28,43900.0,2019-09-08 11:08:03:446,-0.238600,1.071100,9.506700,-0.009400,0.001500,9.806500,0.1186000,0.0294000,-0.0039000,-9.250,-29.870,30.000,33.470,-83.800,-133.260,1,52.546,-1.88000,-0.119444,-0.478930
52.40278600,-1.59534200,177.220,17.3000,3.00,179.030,27,44000.0,2019-09-08 11:08:03:545,1.595000,-0.187400,8.964400,-0.002400,0.024800,9.806600,-0.0646000,-0.0694000,0.0555000,-9.690,-29.810,29.310,32.200,-83.810,-132.150,1,52.394,4.94000,-0.422222,1.254826
52.40278600,-1.59534200,177.220,17.3000,3.00,179.030,27,44100.0,2019-09-08 11:08:03:646,-0.945700,0.518400,8.866800,-0.060500,0.051700,9.806300,-0.1503000,-0.0934000,0.1355000,-9.940,-29.620,29.810,33.260,-83.820,-131.680,1,52.006,-6.92000,-1.077778,-1.744755
52.40278600,-1.59534200,177.220,17.3000,3.00,179.030,27,44200.0,2019-09-08 11:08:03:746,-0.081100,-0.558200,10.179400,-0.035000,0.085300,9.806200,0.0637000,0.0923000,-0.0089000,-9.440,-29.870,29.750,43.310,-83.950,-124.130,1,52.214,-1.40000,0.577778,-0.354397
52.40278600,-1.59534200,177.220,17.3000,3.00,179.030,27,44300.0,2019-09-08 11:08:03:846,-0.894100,0.201500,10.110800,0.017700,-0.082300,9.806200,0.2427000,0.0591000,-0.0091000,-10.370,-30.000,29.250,38.480,-83.760,-126.470,1,51.707,10.45000,-1.408333,2.619633
52.40278600,-1.59534200,177.220,17.3000,3.00,179.030,27,44400.0,2019-09-08 11:08:03:946,-0.353400,1.354800,10.029600,0.033700,-0.062100,9.806300,-0.0293000,0.0229000,-0.0309000,-10.000,-29.810,29.630,36.820,-83.710,-128.490,1,51.631,-3.36000,-0.211111,-0.841056
52.40278600,-1.59534200,177.220,17.3000,3.00,179.030,27,44500.0,2019-09-08 11:08:04:045,0.716100,0.383500,10.418000,0.001600,0.010200,9.806600,0.0618000,0.0103000,-0.0336000,-9.500,-29.870,29.880,37.100,-83.610,-130.070,1,51.829,-5.40000,0.550000,-1.356880
52.40278600,-1.59534200,177.220,17.3000,3.00,179.030,27,44600.0,2019-09-08 11:08:04:146,-0.043100,-0.335800,9.693000,0.005700,0.011300,9.806600,-0.0594000,0.0287000,-0.0676000,-10.000,-30.120,30.060,34.050,-83.530,-131.120,1,51.365,7.19000,-1.288889,1.790486
52.40278600,-1.59534200,177.220,17.3000,3.00,179.030,27,44700.0,2019-09-08 11:08:04:246,0.652900,0.722800,9.462400,0.004600,0.018300,9.806600,-0.1591000,0.0484000,-0.0715000,-9.560,-30.190,30.000,34.080,-83.620,-131.040,1,51.152,3.47000,-0.591667,0.860532
52.40278600,-1.59534200,177.220,17.3000,3.00,179.030,27,44800.0,2019-09-08 11:08:04:346,0.011400,1.886700,9.465900,-0.001300,0.025900,9.806500,0.0812000,0.0678000,-0.0186000,-9.690,-29.750,29.560,35.160,-83.810,-129.950,1,52.070,-14.72000,2.550000,-3.715953
52.40278600,-1.59534200,177.220,17.3000,3.00,179.030,28,44900.0,2019-09-08 11:08:04:445,1.111200,-0.426400,9.713600,0.016300,-0.008600,9.806600,0.0585000,-0.0786000,0.0870000,-9.940,-29.560,29.380,34.320,-83.810,-130.220,1,51.120,1.95000,-2.638889,0.483282
52.40278600,-1.59534200,177.220,17.3000,3.00,179.030,28,45000.0,2019-09-08 11:08:04:546,0.465100,0.435300,9.659200,0.005700,-0.003600,9.806600,-0.0107000,0.0070000,0.0059000,-9.690,-29.560,29.880,34.760,-83.790,-130.320,1,51.048,4.46000,-0.200000,1.103795
52.40278600,-1.59534200,177.220,17.3000,3.00,179.030,28,45100.0,2019-09-08 11:08:04:645,0.268400,0.703900,9.640800,0.006800,0.012700,9.806600,0.0269000,-0.0140000,-0.0414000,-9.940,-30.060,30.060,33.950,-83.890,-131.010,1,50.861,-3.04000,-0.519444,-0.749607
52.40278600,-1.59534200,177.220,17.3000,3.00,179.030,28,45200.0,2019-09-08 11:08:04:745,-0.105800,0.532900,9.672300,0.018600,-0.005100,9.806600,-0.0621000,0.0537000,-0.1100000,-9.690,-30.000,30.250,32.620,-84.000,-132.160,1,50.681,1.56000,-0.500000,0.383305
52.40278600,-1.59534200,177.220,17.3000,3.00,179.030,28,45300.0,2019-09-08 11:08:04:845,-0.440600,0.219200,9.894800,0.024600,0.007400,9.806600,-0.0470000,-0.0785000,0.0149000,-8.870,-30.120,29.750,32.560,-84.310,-133.800,1,50.612,-4.95000,-0.191667,-1.214601
52.40278600,-1.59534200,177.220,17.3000,3.00,179.030,28,45400.0,2019-09-08 11:08:04:945,1.630800,0.729700,8.776100,-0.003800,0.022300,9.806500,-0.0835000,-0.0588000,0.0855000,-8.940,-30.000,29.310,33.120,-84.690,-132.610,1,50.227,6.06000,-1.069444,1.475655
52.40278600,-1.59534200,177.220,17.3000,3.00,179.030,28,45500.0,2019-09-08 11:08:05:045,0.058300,0.080100,9.696100,-0.014400,0.024400,9.806600,-0.0711000,0.0164000,-0.0394000,-8.870,-30.190,29.500,37.830,-84.820,-128.620,1,49.975,-0.65000,-0.700000,-0.157486
52.40278600,-1.59534200,177.220,17.3000,3.00,179.030,28,45600.0,2019-09-08 11:08:05:145,-0.207300,-0.233900,10.672500,-0.005600,-0.005800,9.806600,0.1087000,0.0519000,-0.0806000,-9.190,-29.750,29.130,38.050,-84.900,-127.930,1,50.062,2.28000,0.241667,0.553373
52.40278600,-1.59534200,177.220,17.3000,3.00,179.030,28,45700.0,2019-09-08 11:08:05:245,-0.113600,-0.112300,10.392600,0.014900,-0.003200,9.806600,0.1527000,-0.0872000,0.0837000,-9.060,-28.750,29.810,35.860,-84.850,-130.350,1,49.810,-0.37000,-0.700000,-0.089350
52.40278600,-1.59534200,177.220,17.3000,3.00,179.030,28,45800.0,2019-09-08 11:08:05:345,1.279200,0.640400,10.105500,0.003700,0.009100,9.806600,0.0375000,-0.0251000,0.0398000,-9.500,-29.370,29.130,33.260,-84.650,-132.420,1,49.630,-0.12000,-0.500000,-0.028874
52.40278600,-1.59534200,177.220,17.3000,3.00,179.030,26,45900.0,2019-09-08 11:08:05:446,-0.565800,1.311200,10.019600,0.005300,-0.007500,9.806600,-0.0349000,-0.0292000,0.0096000,-9.060,-28.440,29.810,32.720,-84.580,-133.320,1,49.547,-3.28000,-0.230556,-0.787891
52.40278600,-1.59534200,177.220,17.3000,3.00,179.030,26,46000.0,2019-09-08 11:08:05:545,0.498700,0.416300,9.964200,0.011700,0.006200,9.806600,0.1456000,-0.0084000,-0.0124000,-9.000,-28.370,30.310,31.820,-84.540,-134.170,1,48.794,-0.25000,-2.091667,-0.059140
52.40278600,-1.59534200,177.220,17.3000,3.00,179.030,26,46100.0,2019-09-08 11:08:05:646,0.314900,0.778800,9.638300,0.012200,0.004900,9.806600,0.0425000,0.0025000,0.0392000,-8.870,-27.560,29.500,29.890,-84.680,-135.890,1,49.054,1.47000,0.722222,0.349596
52.40278600,-1.59534200,177.220,17.3000,3.00,179.030,26,46200.0,2019-09-08 11:08:05:745,0.288400,0.295000,9.465300,-0.014400,0.034300,9.806500,0.0407000,0.0078000,-0.0224000,-9.120,-28.560,29.440,31.720,-84.960,-133.670,1,48.654,-4.22000,-1.111111,-0.995419
52.40278600,-1.59534200,177.220,17.3000,3.00,179.030,26,46300.0,2019-09-08 11:08:05:845,0.620700,0.770400,9.867300,-0.001200,0.026500,9.806600,0.0700000,0.0039000,-0.0472000,-9.060,-29.120,29.940,33.150,-85.140,-132.700,1,48.438,4.00000,-0.600000,0.939336
52.40278600,-1.59534200,177.220,17.3000,3.00,179.030,26,46400.0,2019-09-08 11:08:05:945,-0.004900,-0.035300,9.495200,-0.002000,0.004100,9.806600,0.0067000,0.0368000,-0.0047000,-8.870,-28.940,29.630,33.140,-85.350,-132.600,1,48.118,-0.14000,-0.888889,-0.032660
52.40278600,-1.59534200,177.220,17.3000,3.00,179.030,26,46500.0,2019-09-08 11:08:06:045,-0.283600,1.548600,10.516000,0.004200,0.002100,9.806600,0.0335000,0.0223000,-0.0341000,-8.810,-29.190,29.250,30.900,-85.240,-134.280,1,48.143,-1.74000,0.069444,-0.406123
52.40278600,-1.59534200,177.220,17.3000,3.00,179.030,26,46600.0,2019-09-08 11:08:06:145,0.441100,1.269100,10.397300,0.035500,-0.021200,9.806500,0.0018000,0.0565000,-0.0323000,-9.310,-29.060,29.190,27.240,-85.250,-137.680,1,47.452,-3.90000,-1.919444,-0.897210
52.40278600,-1.59534200,177.220,17.3000,3.00,179.030,26,46700.0,2019-09-08 11:08:06:245,1.589000,-0.280800,8.944100,0.028600,-0.003900,9.806600,-0.0608000,0.0580000,-0.0196000,-8.370,-29.190,29.630,22.370,-85.300,-144.440,1,47.340,1.58000,-0.311111,0.362627
52.40278600,-1.59534200,177.220,17.3000,3.00,179.030,26,46800.0,2019-09-08 11:08:06:346,-0.264100,2.186000,9.198000,-0.028400,0.017200,9.806600,0.1090000,0.0655000,0.0031000,-9.310,-29.000,29.880,21.850,-85.350,-143.110,1,46.692,0.67000,-1.800000,0.151667
52.40278600,-1.59534200,177.220,17.3000,3.00,179.030,27,46900.0,2019-09-08 11:08:06:445,0.166500,1.189600,8.674800,-0.009200,0.016700,9.806600,0.0042000,-0.0106000,0.1190000,-9.250,-29.440,29.190,24.270,-85.360,-140.380,1,46.483,-3.12000,-0.580556,-0.703111
52.40154600,-1.59542200,175.530,12.7300,3.00,181.570,27,47000.0,2019-09-08 11:08:06:546,-0.281300,-0.052400,9.035600,-0.076300,0.020000,9.806300,-0.2384000,0.0934000,-0.0215000,-9.310,-29.870,29.500,30.840,-85.270,-134.870,1,45.828,0.44000,-1.819444,0.097759
52.40154600,-1.59542200,175.530,12.7300,3.00,181.570,27,47100.0,2019-09-08 11:08:06:646,0.024400,2.114900,9.644100,-0.022200,0.017700,9.806500,0.1153000,0.0246000,0.0056000,-9.870,-29.120,29.440,33.580,-85.310,-129.930,1,45.558,-4.74000,-0.750000,-1.046931
52.40154600,-1.59542200,175.530,12.7300,3.00,181.570,27,47200.0,2019-09-08 11:08:06:745,0.443100,0.775500,9.559600,0.012300,-0.005400,9.806600,0.0332000,0.0420000,-0.0275000,-10.000,-29.690,29.940,33.370,-85.260,-130.760,1,44.831,-7.86000,-2.019444,-1.708346
52.40154600,-1.59542200,175.530,12.7300,3.00,181.570,27,47300.0,2019-09-08 11:08:06:845,2.503900,1.555000,9.539900,0.020900,0.026100,9.806500,0.0686000,-0.1055000,0.0941000,-10.250,-29.750,29.690,31.500,-85.330,-132.460,1,45.198,-8.13000,1.019444,-1.781495
52.40154600,-1.59542200,175.530,12.7300,3.00,181.570,27,47400.0,2019-09-08 11:08:06:946,0.059300,0.690400,9.110500,0.008200,0.043200,9.806500,-0.0371000,0.0988000,-0.0830000,-9.750,-29.190,28.690,30.060,-85.650,-133.040,1,43.974,9.54000,-3.400000,2.033851
52.40154600,-1.59542200,175.530,12.7300,3.00,181.570,27,47500.0,2019-09-08 11:08:07:045,1.022600,0.976100,9.364600,0.012900,-0.002600,9.806600,-0.1099000,0.0606000,-0.0497000,-10.370,-29.750,28.750,29.910,-85.940,-133.110,1,43.772,-2.80000,-0.561111,-0.594195
52.40154600,-1.59542200,175.530,12.7300,3.00,181.570,27,47600.0,2019-09-08 11:08:07:145,0.515900,1.454700,10.354800,0.010800,-0.002900,9.806600,-0.0871000,0.0708000,-0.0286000,-10.940,-29.690,28.560,28.110,-86.150,-132.930,1,42.811,4.60000,-2.669444,0.954746
52.40154600,-1.59542200,175.530,12.7300,3.00,181.570,27,47700.0,2019-09-08 11:08:07:246,1.532500,2.108000,9.634600,-0.007900,0.000200,9.806600,0.0404000,0.0194000,0.0109000,-10.310,-29.870,29.130,31.310,-86.260,-131.620,1,42.797,-9.94000,-0.038889,-2.062408
52.40154600,-1.59542200,175.530,12.7300,3.00,181.570,27,47800.0,2019-09-08 11:08:07:345,1.280100,2.010800,10.795900,-0.016700,-0.015200,9.806600,-0.0032000,0.0969000,-0.0116000,-10.940,-29.370,29.060,29.600,-85.960,-131.550,1,42.502,-4.97000,-0.819444,-1.024096
52.40154600,-1.59542200,175.530,12.7300,3.00,181.570,27,47900.0,2019-09-08 11:08:07:445,0.042400,0.027400,10.540300,-0.014600,-0.004100,9.806500,0.0979000,0.1015000,-0.0330000,-10.750,-28.620,29.380,29.450,-85.780,-131.780,1,42.088,-3.62000,-1.150000,-0.738655
52.40154600,-1.59542200,175.530,12.7300,3.00,181.570,27,48000.0,2019-09-08 11:08:07:546,2.022000,0.636900,10.296600,0.011400,-0.020600,9.806600,0.0531000,0.0678000,-0.0415000,-11.060,-29.250,29.690,26.100,-85.610,-135.590,1,41.368,-5.99000,-2.000000,-1.201341
52.40154600,-1.59542200,175.530,12.7300,3.00,181.570,27,48100.0,2019-09-08 11:08:07:645,2.747700,0.336400,9.599600,0.013200,0.034500,9.806500,-0.0556000,0.0231000,0.0167000,-11.370,-29.500,29.690,24.940,-85.490,-136.720,1,41.501,-10.29000,0.369444,-2.070374
52.40154600,-1.59542200,175.530,12.7300,3.00,181.570,27,48200.0,2019-09-08 11:08:07:746,2.079200,1.761400,9.812600,-0.007600,0.031300,9.806500,-0.0446000,0.2134000,-0.0886000,-11.560,-29.190,30.000,22.600,-85.840,-137.080,1,40.997,3.37000,-1.400000,0.669818
52.40154600,-1.59542200,175.530,12.7300,3.00,181.570,27,48300.0,2019-09-08 11:08:07:845,1.498200,0.640400,9.792700,0.005100,-0.015200,9.806600,0.0107000,0.1167000,-0.0363000,-11.190,-29.940,29.690,22.830,-85.960,-138.560,1,40.169,-10.97000,-2.300000,-2.136351
52.40154600,-1.59542200,175.530,12.7300,3.00,181.570,27,48400.0,2019-09-08 11:08:07:945,1.916500,0.633800,9.745800,0.007600,-0.009800,9.806600,0.0222000,0.0723000,-0.0024000,-11.370,-29.620,29.560,22.040,-85.920,-139.310,1,39.992,-3.60000,-0.491667,-0.697992
52.40154600,-1.59542200,175.530,12.7300,3.00,181.570,27,48500.0,2019-09-08 11:08:08:046,0.791500,1.301000,9.244400,-0.026200,0.018700,9.806500,-0.0665000,0.1444000,0.0204000,-12.440,-29.500,29.750,23.300,-85.930,-136.400,1,39.928,-1.65000,-0.177778,-0.319401
52.40154600,-1.59542200,175.530,12.7300,3.00,181.570,27,48600.0,2019-09-08 11:08:08:146,0.972300,1.212000,9.517000,-0.033800,0.042900,9.806400,0.0340000,0.0864000,0.0499000,-12.620,-29.370,29.190,28.780,-86.050,-128.870,1,39.330,-17.18000,-1.661111,-3.275835
52.40154600,-1.59542200,175.530,12.7300,3.00,181.570,27,48700.0,2019-09-08 11:08:08:246,1.010600,1.233800,10.359300,0.007600,-0.031200,9.806600,-0.0539000,0.0659000,0.0311000,-12.620,-28.810,29.060,31.770,-86.020,-126.060,1,38.588,-3.23000,-2.061111,-0.604268
52.40154600,-1.59542200,175.530,12.7300,3.00,181.570,27,48800.0,2019-09-08 11:08:08:346,1.184000,1.165400,9.429100,0.013300,-0.054500,9.806400,-0.1106000,0.1340000,-0.0165000,-12.690,-29.620,29.500,30.470,-85.750,-128.140,1,38.995,-12.17000,1.130556,-2.300776
52.40154600,-1.59542200,175.530,12.7300,3.00,181.570,27,48900.0,2019-09-08 11:08:08:445,-1.049900,2.157500,9.726000,-0.029300,0.052100,9.806400,0.2182000,0.2206000,-0.1166000,-13.250,-29.190,29.250,32.750,-85.840,-125.230,1,39.470,-11.84000,1.319444,-2.265655
52.40154600,-1.59542200,175.530,12.7300,3.00,181.570,28,49000.0,2019-09-08 11:08:08:545,1.111000,-0.284100,9.829400,-0.000700,0.040500,9.806500,0.1306000,0.0094000,0.0534000,-13.810,-28.940,29.310,27.840,-85.920,-128.170,1,38.376,-7.53000,-3.038889,-1.400972
52.40154600,-1.59542200,175.530,12.7300,3.00,181.570,28,49100.0,2019-09-08 11:08:08:645,0.603900,1.195000,9.767000,0.011200,0.002100,9.806600,-0.1572000,0.0410000,0.0088000,-13.440,-29.440,29.440,30.290,-85.950,-127.490,1,38.797,-6.29000,1.169444,-1.183106
52.40154600,-1.59542200,175.530,12.7300,3.00,181.570,28,49200.0,2019-09-08 11:08:08:745,1.341100,1.381900,9.007000,-0.009100,0.027100,9.806500,-0.0606000,0.1500000,-0.0531000,-13.440,-29.370,28.810,29.800,-86.060,-127.900,1,38.282,-7.54000,-1.430556,-1.399397
52.40154600,-1.59542200,175.530,12.7300,3.00,181.570,28,49300.0,2019-09-08 11:08:08:845,0.950800,1.830900,10.042100,-0.000400,-0.023300,9.806600,0.1030000,0.1606000,-0.0733000,-13.810,-29.440,29.810,30.390,-86.300,-126.290,1,38.041,6.48000,-0.669444,1.195093
52.40154600,-1.59542200,175.530,12.7300,3.00,181.570,28,49400.0,2019-09-08 11:08:08:946,0.728500,0.600100,10.969100,0.017000,-0.014200,9.806600,0.1468000,0.0594000,0.0532000,-13.810,-29.000,29.380,27.090,-86.230,-128.740,1,38.434,-14.84000,1.091667,-2.765186
52.40154600,-1.59542200,175.530,12.7300,3.00,181.570,28,49500.0,2019-09-08 11:08:09:045,1.671200,1.302100,10.009200,0.009200,-0.018500,9.806600,-0.0357000,0.0805000,0.0542000,-14.500,-29.190,29.440,25.490,-86.080,-130.310,1,37.991,-9.18000,-1.230556,-1.690823
52.40154600,-1.59542200,175.530,12.7300,3.00,181.570,28,49600.0,2019-09-08 11:08:09:146,0.706500,0.628900,9.452800,-0.015500,0.009500,9.806600,0.0506000,0.2208000,-0.0461000,-13.870,-28.750,29.750,25.470,-85.920,-131.110,1,37.825,-5.84000,-0.461111,-1.070944
52.40154600,-1.59542200,175.530,12.7300,3.00,181.570,28,49700.0,2019-09-08 11:08:09:246,-0.069900,1.256100,9.813000,0.009100,0.009900,9.806600,-0.1575000,0.1564000,-0.0920000,-14.810,-28.810,29.310,24.220,-86.010,-129.930,1,37.296,-8.21000,-1.469444,-1.484500
52.40154600,-1.59542200,175.530,12.7300,3.00,181.570,28,49800.0,2019-09-08 11:08:09:345,0.646300,5.287500,10.196800,0.014100,0.048200,9.806500,0.2283000,0.1711000,0.0010000,-14.560,-29.250,28.880,24.320,-86.370,-129.700,1,37.102,-11.32000,-0.538889,-2.036191
52.40154600,-1.59542200,175.530,12.7300,3.00,181.570,26,49900.0,2019-09-08 11:08:09:445,1.534300,1.441000,10.680900,0.026500,-0.052500,9.806400,0.2416000,0.1623000,-0.0263000,-14.620,-29.500,28.750,26.930,-86.860,-127.020,1,37.616,-1.18000,1.427778,-0.215194
52.40154600,-1.59542200,175.530,12.7300,3.00,181.570,26,50000.0,2019-09-08 11:08:09:546,-1.391800,1.680700,10.144300,0.017400,-0.043500,9.806500,0.2446000,0.2731000,-0.0753000,-14.750,-29.620,28.940,21.470,-86.580,-132.370,1,36.997,-6.81000,-1.719444,-1.221486
52.40154600,-1.59542200,175.530,12.7300,3.00,181.570,26,50100.0,2019-09-08 11:08:09:645,1.136000,-0.778900,8.166700,0.034900,-0.055800,9.806400,0.1989000,0.0375000,0.0259000,-14.940,-29.190,29.250,13.910,-86.200,-139.590,1,37.919,-7.78000,2.561111,-1.430248
52.40154600,-1.59542200,175.530,12.7300,3.00,181.570,26,50200.0,2019-09-08 11:08:09:745,4.934400,0.437300,8.641300,-0.021100,-0.014600,9.806600,-0.1071000,0.0325000,0.2281000,-15.440,-29.370,28.500,18.480,-86.330,-135.240,1,36.432,-3.61000,-4.130556,-0.637625
52.40154600,-1.59542200,175.530,12.7300,3.00,181.570,26,50300.0,2019-09-08 11:08:09:845,0.037500,-0.462900,10.714300,-0.025100,-0.015100,9.806600,-0.0156000,0.1462000,0.0323000,-15.750,-29.190,28.250,19.360,-86.440,-131.990,1,36.317,-11.48000,-0.319444,-2.021281
52.40154600,-1.59542200,175.530,12.7300,3.00,181.570,26,50400.0,2019-09-08 11:08:09:945,2.498700,2.231000,10.065000,0.002100,0.001400,9.806600,-0.0741000,0.1446000,0.0980000,-16.940,-28.750,28.000,22.460,-86.540,-127.480,1,35.676,-9.52000,-1.780556,-1.646599
52.40154600,-1.59542200,175.530,12.7300,3.00,181.570,26,50500.0,2019-09-08 11:08:10:045,5.764800,0.306000,8.242700,0.028600,-0.012900,9.806600,0.0010000,0.2579000,-0.1013000,-17.120,-29.000,27.250,22.870,-86.760,-126.110,1,35.874,-12.97000,0.550000,-2.255769
